Oregon (PST) SNOTEL Site Mt Hood Test Site - NRCS National Water and Climate Center - ,,,,,,,,
,,,,,,,,
Site Id,Date,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) 
651,4/29/2011,67.7,100.1,-4.9,1.2,-4.9,-3.3,180
651,4/30/2011,68,100.5,-2.9,0.8,-5,-2.3,177
651,5/1/2011,68.2,100.6,-5.2,1.5,-5.2,-2.1,174
651,5/2/2011,67.8,100.6,4.8,10.7,-5.6,2.3,170
651,5/3/2011,67.9,100.9,-2.3,5.5,-2.3,1.2,171
651,5/4/2011,68.4,101.2,-2.9,2.8,-3.1,-0.9,170
651,5/5/2011,68,101.3,5.2,13.4,-3,4.8,167
651,5/6/2011,67.8,101.3,1.4,5.5,1.2,2.8,165
651,5/7/2011,68,101.6,0,2.9,-0.4,0.9,166
651,5/8/2011,68.6,102.3,-1.2,2.3,-1.2,0.4,167
651,5/9/2011,69.2,102.8,-0.8,3,-2,-0.4,168
651,5/10/2011,69.3,103,0.9,3.5,-0.9,0.9,166
651,5/11/2011,68.8,103,3.4,10,-0.5,4.1,163
651,5/12/2011,68.5,103.1,-1.2,9,-1.2,3.6,162
651,5/13/2011,68.3,103.1,1.1,6.9,-4.2,1.2,160
651,5/14/2011,67.6,103.1,6.2,10.7,0.8,6.4,156
651,5/15/2011,66.9,103.3,1.6,13.5,1.5,7.1,154
651,5/16/2011,67.5,104.4,-1.3,2,-1.4,0.7,159
651,5/17/2011,68.4,104.9,-2,3.6,-2.3,-0.3,159
651,5/18/2011,68.3,104.9,1,4.7,-2,1.3,158
651,5/19/2011,68.1,105.1,2.7,7.7,0.9,3,156
651,5/20/2011,67.6,105.1,2.7,10.4,2.1,5.6,154
651,5/21/2011,66.9,105.1,4,13.1,2.1,6.9,151
651,5/22/2011,66.3,105.2,2,5,1.8,3.1,149
651,5/23/2011,66,105.3,0.5,2.8,0.1,1.3,149
651,5/24/2011,66,105.5,0.5,3.9,-0.4,1,148
651,5/25/2011,65.5,105.5,7,10.7,-0.6,4.7,146
651,5/26/2011,65.1,105.9,-2.1,7.5,-2.2,2.5,146
651,5/27/2011,65.4,106.3,0.8,2.2,-3.4,0,147
651,5/28/2011,66.6,107.4,-1.4,2.6,-1.4,0.1,154
651,5/29/2011,66.8,107.7,-0.3,3.9,-2.2,0.4,151
651,5/30/2011,66.8,107.8,1.3,4,-0.6,1,149
651,5/31/2011,66.5,107.9,1.6,7.1,0.7,2.4,147
651,6/1/2011,66.5,108.4,1.2,7.4,0.9,2.8,147
651,6/2/2011,66.5,108.8,0.2,4.8,0.2,1.7,148
651,6/3/2011,66.9,109.3,0.7,2.9,-1,0.7,148
651,6/4/2011,66.3,109.3,7,10.2,-0.1,5.6,145
651,6/5/2011,64.5,109.3,12,15,6.5,11.1,140
651,6/6/2011,63.4,109.9,6.5,14.8,5.7,10,137
651,6/7/2011,61.9,110,4,9.7,3.9,6.1,133
651,6/8/2011,61.3,110,0.7,4.2,0.7,2.4,132
651,6/9/2011,60.7,110.1,2.3,4.3,0.5,2.2,131
651,6/10/2011,59.8,110.1,5,12.6,1.2,6.6,128
651,6/11/2011,58.6,110.1,2.7,10.8,2.5,6.3,125
651,6/12/2011,57.2,110.1,4.1,9.6,2.4,5.3,122
651,6/13/2011,56.4,110.2,4.6,10.2,2.9,5.8,120
651,6/14/2011,55.4,110.4,3.2,7.1,3.2,4.8,118
651,6/15/2011,54.3,110.4,1.4,9.1,0.3,4.5,115
651,6/16/2011,54.2,110.8,0.6,3.5,0.1,1.4,115
651,6/17/2011,53.3,110.8,2.3,6.9,-0.1,2.8,113
651,6/18/2011,52.1,110.8,6.4,12.3,1.6,7.4,111
651,6/19/2011,51.1,111.5,3.7,6.6,3.7,5.2,108
651,6/20/2011,50,111.5,5.1,6.8,2.8,4.6,106
651,6/21/2011,48.7,111.5,8.4,12.1,5.1,7.5,102
651,6/22/2011,47.3,111.5,10.6,18.3,8.3,13,99
651,6/23/2011,45.7,111.5,4.1,16.7,4.1,11,96
651,6/24/2011,44.6,111.5,2.6,5.7,1.4,3.3,94
651,6/25/2011,43.6,111.5,2.5,7.5,1.8,4,92
651,6/26/2011,42.5,111.5,5.6,11.8,1,6.4,90
651,6/27/2011,41.6,111.5,9.7,15.5,5.1,10.2,87
651,6/28/2011,40.7,111.5,8.1,17.6,7.4,12.1,85
651,6/29/2011,39.6,111.5,7.6,13.3,7,9.7,83
651,6/30/2011,38.3,111.7,4.3,8.7,4.3,6.4,80
651,7/1/2011,37.4,111.7,3,5.3,2.4,3.7,79
651,7/2/2011,36.7,111.7,9.7,16.6,1.7,9.7,76
651,7/3/2011,35.4,111.7,9,18.5,8.2,13,72
651,7/4/2011,33.7,111.7,9,13.8,6.1,9.9,69
651,7/5/2011,32.5,111.7,10.1,16.2,7.6,12,66
651,7/6/2011,31.1,111.7,12.3,20.2,10,15,62
651,7/7/2011,29.5,111.7,11.8,21,10.3,15.4,59
651,7/8/2011,27.3,111.7,1.9,13.9,1.9,9,56
651,7/9/2011,26.1,111.7,8,11.9,0.3,6.8,52
651,7/10/2011,24.9,111.7,6.9,13.8,6.8,10.1,49
651,7/11/2011,23.5,111.7,8.6,15.6,6.8,10.3,46
651,7/12/2011,22.1,111.7,6.5,14.5,6.2,10,43
651,7/13/2011,21,111.9,5,10,5,6.8,41
651,7/14/2011,19.9,112,5.2,9.1,3.5,5.6,39
651,7/15/2011,19.1,112,6.9,9.5,4.4,6.4,37
651,7/16/2011,17.8,112,7.6,16.3,5.8,10.3,34
651,7/17/2011,16.7,112.2,7.2,11,6.7,8.4,30
651,7/18/2011,15.7,112.5,8.7,11.9,6.1,8.2,29
651,7/19/2011,15,112.5,7.7,14.6,7.5,10.3,27
651,7/20/2011,13.8,113,5.6,7.7,4.9,6.3,25
651,7/21/2011,13,113,6.5,11.1,3.9,7.3,23
651,7/22/2011,12,113.1,4.9,8.6,4.9,7,21
651,7/23/2011,10.8,113.1,9.1,12.4,2.3,7.8,17
651,7/24/2011,9.9,113.1,15.7,21.1,7.9,14.5,13
651,7/25/2011,7.8,113.1,13.3,22.9,13.3,17.9,7
651,7/26/2011,4.6,113.1,6.3,12.7,6.3,9,6
651,7/27/2011,3,113.1,5.9,13,5.8,8.6,2
651,7/28/2011,2.1,113.1,7.9,14.2,5.1,9.2,1
651,7/29/2011,2.1,113.1,11.5,19.5,7.9,13.9,0
651,7/30/2011,2.3,113.1,13.6,18.8,11.3,15.3,0
651,7/31/2011,1.9,113.1,10.9,19.9,10.6,15.3,0
651,8/1/2011,1.8,113.1,11.4,18.4,9.7,13.7,0
651,8/2/2011,1.7,113.1,11.7,20.6,10.9,15,0
651,8/3/2011,1.2,113.1,10.3,18.6,10.3,13.5,0
651,8/4/2011,1.2,113.1,12.1,19.6,10,13.8,0
651,8/5/2011,1,113.1,9.8,18.5,9.6,14.1,0
651,8/6/2011,0.8,113.1,12.6,16.1,8.1,11.9,0
651,8/7/2011,0.9,113.1,12.1,16.4,7.7,12.7,0
651,8/8/2011,0.7,113.1,14.6,17.1,9.8,13.4,0
651,8/9/2011,0.7,113.1,11.6,18.4,10.4,14.4,0
651,8/10/2011,0.5,113.3,7.2,13.6,6.4,10.1,0
651,8/11/2011,0,113.3,9.4,15.1,4.9,9.9,0
651,8/12/2011,0,113.3,11.9,16.6,6.8,11.9,0
651,8/13/2011,0,113.3,11.1,19.5,10.3,14.3,0
651,8/14/2011,0,113.3,9.8,16.2,9,12.1,0
651,8/15/2011,0,113.3,7.5,13.6,5.3,9.4,0
651,8/16/2011,0,113.3,9.5,13.1,6.6,9,0
651,8/17/2011,0,113.3,12.7,19.6,7.4,13.2,0
651,8/18/2011,0,113.3,10.5,18.1,10.4,13.8,0
651,8/19/2011,0,113.3,11.7,17.2,9.5,12.6,0
651,8/20/2011,0,113.3,15.6,19.4,12.1,16.4,0
651,8/21/2011,0,113.3,14.9,22,13.9,17.1,0
651,8/22/2011,0,113.3,15.1,24.3,13.5,17.8,0
651,8/23/2011,0,113.3,10.9,18.3,10.5,14,0
651,8/24/2011,0,113.3,13.4,18.6,10.5,13.8,0
651,8/25/2011,0,113.3,15.3,22.9,10.9,16.6,0
651,8/26/2011,0,113.4,15.5,20.5,12.8,16.6,0
651,8/27/2011,0,113.5,15.1,22.3,10.9,16.9,0
651,8/28/2011,0,113.5,16.6,22.5,14.2,17.9,0
651,8/29/2011,0,113.5,12.3,21.3,11.8,16.7,0
651,8/30/2011,0,113.5,8.1,17.9,7.7,13.7,0
651,8/31/2011,0,113.5,3.1,10.8,3,6.7,0
651,9/1/2011,0,113.5,2.3,4.9,2.3,3.5,0
651,9/2/2011,0,113.5,8.4,15.7,2.3,9.5,0
651,9/3/2011,0,113.5,10.4,16.1,7.9,11.8,0
651,9/4/2011,0,113.5,13.6,16.8,9.7,13.3,0
651,9/5/2011,0,113.5,14.5,23.8,13,17.5,0
651,9/6/2011,0,113.5,13.9,20.9,13.1,16.3,0
651,9/7/2011,0,113.5,18.5,23,13.2,17.8,0
651,9/8/2011,0,113.5,20.1,24.9,17.7,20.4,0
651,9/9/2011,0,113.5,19.9,25.7,16.9,20.8,0
651,9/10/2011,0,113.5,17.8,24.2,16.6,20,0
651,9/11/2011,0,113.5,20.1,23.6,16.8,20,0
651,9/12/2011,0,113.5,17.3,27,17.1,20.9,0
651,9/13/2011,0,113.6,16,22.9,15.4,18.9,0
651,9/14/2011,0,113.7,15,21.6,15,17.4,0
651,9/15/2011,0,113.9,5.5,17.8,5.3,13.3,0
651,9/16/2011,0,114.1,4.9,6.2,4.3,5.2,0
651,9/17/2011,0,114.2,5.1,8.2,4.2,5.5,0
651,9/18/2011,0,114.2,6.9,9.7,3.7,6.3,0
651,9/19/2011,0,114.6,9.5,11.2,5.5,8.7,0
651,9/20/2011,0,114.6,8.1,12.7,7.3,9.3,0
651,9/21/2011,0,114.6,10.7,17.9,7.9,11.9,0
651,9/22/2011,0,114.6,13.7,20.9,9.8,14.8,0
651,9/23/2011,0,114.6,15.2,18.6,12.3,15.1,0
651,9/24/2011,0,114.6,15.9,21.9,12.8,16.6,0
651,9/25/2011,0,114.6,12.3,22.5,12.3,16.9,0
651,9/26/2011,0,115.1,3.2,12.4,3.2,6,0
651,9/27/2011,0,115.1,8.3,10.9,3.4,7.1,0
651,9/28/2011,0,115.3,2.2,8.3,2.1,5.8,0
651,9/29/2011,0,115.3,11,11.8,0.6,6.8,0
651,9/30/2011,0,115.3,14.4,20.7,9.4,14.2,0
651,10/1/2011,0,0,12.5,18.5,12,14.8,0
651,10/2/2011,0,0.2,6.5,13.4,6,7.9,0
651,10/3/2011,0,0.5,5.3,9,5.3,6.5,0
651,10/4/2011,0,0.9,2.7,5.6,2.6,4.5,0
651,10/5/2011,0,1.2,2.9,6.2,1,2.8,0
651,10/6/2011,0.2,1.9,0.5,3,0.4,1,0
651,10/7/2011,0.5,2.8,2.2,2.9,0.3,1.5,3
651,10/8/2011,0.2,3.1,3.4,4.7,1.8,3.5,1
651,10/9/2011,0,3.1,4.2,10,2.8,5.4,0
651,10/10/2011,0,3.1,5.3,8.3,3.4,5.9,0
651,10/11/2011,0,4.2,4.8,7.8,3.2,5.3,0
651,10/12/2011,0,5.7,2.3,4.8,2.2,3.3,0
651,10/13/2011,0,5.8,1.8,5.3,0.8,2.6,0
651,10/14/2011,0,6,5.7,8,1.2,4,0
651,10/15/2011,0,6.2,7.2,11.4,5.1,7.9,0
651,10/16/2011,0,6.2,7.1,10.8,6.2,7.5,0
651,10/17/2011,0,6.2,3.8,8.4,1.8,5.4,0
651,10/18/2011,0,6.2,11.6,14,3.7,9,0
651,10/19/2011,0,6.2,10.7,12.7,8.7,10.7,0
651,10/20/2011,0,6.3,3.2,10.8,2.6,6.6,0
651,10/21/2011,0,6.3,6.2,10.2,2.7,7.2,0
651,10/22/2011,0,6.4,6.1,8.3,4.4,5.8,0
651,10/23/2011,0,6.9,6.2,7,5.8,6.5,0
651,10/24/2011,0,7.1,0.6,8.5,0.6,5.4,0
651,10/25/2011,0,7.2,-2.2,3.4,-2.6,-0.4,0
651,10/26/2011,0,7.2,0.7,6,-2.6,0.5,0
651,10/27/2011,0,7.2,1.6,6.4,0.5,3,0
651,10/28/2011,0,7.2,5.8,7.9,-0.4,4.7,0
651,10/29/2011,0,7.7,3.6,9.1,3.3,6,0
651,10/30/2011,0,7.7,7.3,8.3,0.8,4.2,0
651,10/31/2011,0,8.7,2.8,8.7,0.9,7,0
651,11/1/2011,0.4,9.2,-4.6,2.8,-4.7,-0.9,2
651,11/2/2011,0.3,9.2,4,4,-5.6,-1.5,2
651,11/3/2011,0.5,9.3,0,9.6,0,4.2,2
651,11/4/2011,0.7,9.6,-5.4,1,-5.8,-2.4,5
651,11/5/2011,0.7,9.7,-3.7,-2.9,-6.3,-4.3,5
651,11/6/2011,0.9,9.9,-2.1,-1,-4.2,-2.8,6
651,11/7/2011,1,9.9,-2.3,0.4,-2.7,-1.6,5
651,11/8/2011,1.3,10.2,-1.3,0.3,-2.3,-1.1,7
651,11/9/2011,1.4,10.3,2.4,4.3,-2.2,0.5,8
651,11/10/2011,1.4,10.3,3.2,4.2,0.4,2.4,8
651,11/11/2011,1.4,10.3,4.4,9.3,1.5,5.3,7
651,11/12/2011,1.8,10.8,-3.4,5.5,-4.5,2.2,9
651,11/13/2011,2.9,11.7,1,1,-3.9,-2,12
651,11/14/2011,3.7,12.4,-0.2,1,-1,-0.3,13
651,11/15/2011,4.5,13,-3.3,-0.1,-3.3,-1,18
651,11/16/2011,4.4,13.3,-4.6,-0.1,-5,-3.4,17
651,11/17/2011,5.1,14.5,3.4,3.4,-4.6,0.1,18
651,11/18/2011,6.8,16,-4.1,3.4,-4.2,-2.3,32
651,11/19/2011,8.4,17.6,-5.2,-3.6,-5.9,-5,45
651,11/20/2011,8.8,18,-4.5,-3,-6.6,-4.9,44
651,11/21/2011,8.7,18,-1.8,0.7,-6.7,-3.2,39
651,11/22/2011,9.4,18.7,0.3,0.9,-1.8,-0.4,45
651,11/23/2011,9.7,19.5,3.3,3.9,0.2,2,40
651,11/24/2011,10.1,19.8,-2.9,3.4,-2.9,0.7,37
651,11/25/2011,11.3,20.8,-2.8,-0.4,-5.2,-2.7,43
651,11/26/2011,11.8,21.3,-1.9,-1.8,-4.6,-3.2,44
651,11/27/2011,11.9,21.3,4.7,6.4,-1.9,2.7,42
651,11/28/2011,12.1,21.7,-2.1,7,-2.2,3.2,43
651,11/29/2011,12.1,21.7,1.6,2.2,-4,-0.9,41
651,11/30/2011,12.2,21.8,-1.3,6.7,-2.5,1.8,41
651,12/1/2011,12.8,22.4,-1.7,0.5,-3,-1.1,43
651,12/2/2011,12.7,22.4,0.8,7.5,-3.3,2.5,42
651,12/3/2011,12.7,22.4,-2.3,0.8,-4.4,-2.5,42
651,12/4/2011,12.6,22.5,-2.4,3,-4.6,-1.2,41
651,12/5/2011,12.6,22.5,-2.9,3,-4.4,-0.9,41
651,12/6/2011,12.5,22.5,4,7.2,-4.1,2,40
651,12/7/2011,12.4,22.5,6.8,7.6,2,4.7,40
651,12/8/2011,12.2,22.5,0,7.8,-1,3.7,40
651,12/9/2011,12.2,22.5,5,9.9,-0.6,4.4,39
651,12/10/2011,12.2,22.5,4.8,8.2,3.7,6.2,39
651,12/11/2011,12.1,22.5,-3.8,5.5,-4,1.9,39
651,12/12/2011,12,22.5,-5.8,-3.4,-6.1,-4.7,38
651,12/13/2011,11.9,22.5,-1.8,-1.3,-6.6,-3.8,38
651,12/14/2011,11.9,22.5,-0.4,4,-2,0.5,38
651,12/15/2011,12.2,22.7,-1.8,2.1,-2.4,-0.4,39
651,12/16/2011,12.8,23.1,-1.3,0.2,-1.8,-0.9,41
651,12/17/2011,12.9,23.1,4.6,7.5,-1.3,3.2,41
651,12/18/2011,13,23.1,5.5,11.7,4.2,7.2,40
651,12/19/2011,12.9,23.1,-0.9,5.4,-3.1,0.4,40
651,12/20/2011,12.9,23.2,3.4,5.2,-2.5,1.2,40
651,12/21/2011,13.1,23.3,-5.1,5.6,-5.2,0.2,40
651,12/22/2011,12.9,23.3,-4.1,0.1,-7.7,-3.9,40
651,12/23/2011,13,23.3,3,8.5,-4.3,2.4,40
651,12/24/2011,13,23.3,3.3,4.3,0.3,2.4,40
651,12/25/2011,13,23.3,5.4,7.7,2.7,5.1,39
651,12/26/2011,13.6,23.8,-4.4,6.4,-4.4,0.6,43
651,12/27/2011,13.6,23.9,-2,-1.6,-6.5,-3.7,43
651,12/28/2011,13.9,25.6,4.1,4.2,-2,1.3,42
651,12/29/2011,13.2,28.8,1.2,5,1.2,3.8,38
651,12/30/2011,13.8,30.6,3.7,5,-1.6,1.1,37
651,12/31/2011,16.1,33.6,-5.6,3.7,-5.8,-1.9,57
651,1/1/2012,16.3,33.7,-0.5,-0.4,-7.2,-4.7,55
651,1/2/2012,16.3,33.8,1.9,4.3,-1.8,0.9,53
651,1/3/2012,16.6,34.1,1.2,4.5,0.9,2.1,51
651,1/4/2012,16.7,34.3,5.3,6,0.8,2.3,50
651,1/5/2012,17,34.6,0.9,8.8,0.9,5.1,49
651,1/6/2012,17.3,34.9,-5.7,0.9,-5.7,-2.5,49
651,1/7/2012,17.3,35,-2.7,-2.4,-6.7,-4.7,50
651,1/8/2012,17.4,35,1,1,-4.1,-1.5,49
651,1/9/2012,17.5,35,3.9,6.9,0.1,2.3,49
651,1/10/2012,17.5,35,-1.3,8.1,-1.7,4,49
651,1/11/2012,17.5,35.2,-5.3,1.6,-5.8,-3,49
651,1/12/2012,17.5,35.2,-1.4,2,-6,-2.4,49
651,1/13/2012,17.5,35.2,7.2,8.5,-2.6,2.2,48
651,1/14/2012,17.5,35.2,4.3,8.8,4,6.2,48
651,1/15/2012,17.9,35.7,-6.9,4.2,-7.7,-1.9,54
651,1/16/2012,18.7,36.3,-9.8,-6.6,-9.8,-8.1,61
651,1/17/2012,19.6,37.1,-6.7,-6.7,-10.6,-8.4,69
651,1/18/2012,23.2,39.5,-3.9,-3.9,-6.7,-5.2,90
651,1/19/2012,26.5,42.8,1,2.2,-3.9,0,89
651,1/20/2012,29.1,45.5,1,2.7,0.6,1.1,92
651,1/21/2012,29.9,46.5,1.7,2.3,0.8,1.2,89
651,1/22/2012,30.9,47.4,-5.1,1.7,-5.4,-2.9,92
651,1/23/2012,31.6,47.5,-3.2,-0.4,-5.4,-3,96
651,1/24/2012,31.7,48.2,-3.9,0.7,-7.9,-4.5,93
651,1/25/2012,33,50.2,1.1,4.3,-4.1,0.2,92
651,1/26/2012,33.6,50.9,0.3,1.1,-1.6,-0.3,94
651,1/27/2012,34.4,51.4,-8.3,1,-8.9,-3.9,97
651,1/28/2012,34.5,51.8,-4.4,1.3,-8.5,-4.8,96
651,1/29/2012,34.6,51.8,2.2,4.7,-5,0.6,94
651,1/30/2012,35.7,52.8,-0.8,4.8,-0.8,2.6,98
651,1/31/2012,36.3,53.4,-1.9,0.6,-2.3,-1.3,100
651,2/1/2012,36.5,53.4,0.1,2,-3.2,-0.4,99
651,2/2/2012,37.3,54.3,-3.9,0.4,-4,-2.1,102
651,2/3/2012,37.3,54.3,1.2,2.8,-5.2,-1,101
651,2/4/2012,37.2,54.3,-0.3,3.6,-3.3,0.2,99
651,2/5/2012,37.1,54.3,0.5,2.2,-1.1,0.6,99
651,2/6/2012,37.1,54.3,1.8,3.1,-1.6,1.1,98
651,2/7/2012,36.9,54.3,2.2,4.3,1.3,2.6,96
651,2/8/2012,36.8,54.4,0.6,2.4,-1,0.7,96
651,2/9/2012,37.4,54.9,2.4,2.5,0.1,1.4,99
651,2/10/2012,37.5,55.2,3.6,6.3,2.3,3.8,95
651,2/11/2012,37.6,55.6,0.7,4.7,0.7,2.4,95
651,2/12/2012,37.6,55.7,-3.3,0.7,-4.5,-1.9,95
651,2/13/2012,37.5,55.7,-2.2,3.4,-3.6,-1,94
651,2/14/2012,37.5,55.7,-4.5,-1.3,-5.5,-3,94
651,2/15/2012,38.1,56.4,-5.6,-3.3,-5.8,-4.6,100
651,2/16/2012,38.2,56.5,-3.1,1.6,-7.9,-3.7,99
651,2/17/2012,38.4,56.5,1.1,1.5,-3.1,0.2,98
651,2/18/2012,38.8,57,-3.8,2.6,-3.8,0.8,100
651,2/19/2012,40.5,58.1,-5,-3.8,-5.2,-4.4,110
651,2/20/2012,40.8,58.8,-4.6,-4,-7.2,-5.6,110
651,2/21/2012,42.2,59.9,1,1,-4.6,-0.3,112
651,2/22/2012,42.4,61.3,4,4.5,1,2.4,107
651,2/23/2012,43.1,62.5,-3.9,4,-4,-0.5,108
651,2/24/2012,43.2,63,-5.7,-1.8,-5.9,-4.7,107
651,2/25/2012,43.5,63.2,-3.3,5,-5.7,0.3,109
651,2/26/2012,45.6,64.1,-6.7,-3.3,-7.2,-6,119
651,2/27/2012,46.4,65.4,-9.2,-3.1,-9.2,-6.1,125
651,2/28/2012,46.3,65.6,-9,-3.2,-9.5,-7.2,124
651,2/29/2012,47,65.6,-5.7,-3.3,-9.2,-5.5,127
651,3/1/2012,48.2,66.8,-6.7,-4.2,-7.2,-6,139
651,3/2/2012,49,67.3,-4.9,-3.3,-7,-5.3,141
651,3/3/2012,49.2,67.7,0.6,0.7,-5.5,-2.3,138
651,3/4/2012,49.3,68.7,0.6,1.6,0.5,1,134
651,3/5/2012,49.3,68.8,0.9,7.1,-1,1.9,131
651,3/6/2012,50.2,69,-7.8,1.4,-7.9,-2.4,140
651,3/7/2012,50.4,69.6,-7.4,-3.9,-9.2,-7.4,138
651,3/8/2012,50.3,69.7,2.3,4.8,-8.8,-2.1,135
651,3/9/2012,50.3,69.9,5,13.4,2.6,7,133
651,3/10/2012,50.3,69.9,2.6,9.3,1.5,5.3,131
651,3/11/2012,50.7,70,-0.2,2.6,-0.6,0.5,131
651,3/12/2012,51.2,70.7,-5.7,-0.2,-6.2,-4,136
651,3/13/2012,52.2,71.7,-3,0.3,-5.8,-2.2,141
651,3/14/2012,52.9,72.4,-5.4,-3.1,-7,-5.6,144
651,3/15/2012,53.9,73.4,0.5,0.6,-5.4,-1.7,151
651,3/16/2012,55,74.9,-1,1.6,-1.1,0.6,151
651,3/17/2012,55.6,75.5,-1.9,2.5,-3.9,-1.4,152
651,3/18/2012,56.5,76.4,-5.3,0.4,-6.2,-3.4,157
651,3/19/2012,56.7,76.6,-8.7,-1.3,-8.8,-5.6,157
651,3/20/2012,57.1,77,-1.6,-1.6,-9.2,-4.9,157
651,3/21/2012,60.5,80.4,-4.1,0.2,-4.1,-1.9,178
651,3/22/2012,62,81.9,-3.2,0.2,-5.1,-2.4,187
651,3/23/2012,62.4,82.2,-5.9,1.3,-7,-3.7,182
651,3/24/2012,62.3,82.2,0.3,3.4,-7.2,-2.5,178
651,3/25/2012,62.3,82.2,2.5,4.2,-2.7,1.5,174
651,3/26/2012,62.3,82.2,-2.2,6.7,-2.2,2.4,171
651,3/27/2012,62.3,82.2,-0.4,3.8,-5.9,-1.2,169
651,3/28/2012,62.8,82.7,-0.9,1.7,-1.3,0.3,169
651,3/29/2012,63.1,83,-1.2,1.2,-2.4,-1.2,169
651,3/30/2012,63.7,84.3,2.9,3.1,-1.2,1,168
651,3/31/2012,65.4,86.7,0.6,3.2,-2.7,0.1,177
651,4/1/2012,65.9,87.2,-1.6,3,-1.6,0.4,176
651,4/2/2012,66.8,88.1,-3.1,-1.6,-5.2,-3.7,180
651,4/3/2012,67.1,88.4,1.6,3.3,-4.2,-0.2,175
651,4/4/2012,67.1,88.4,-3.5,2.7,-3.6,-0.2,174
651,4/5/2012,67.6,88.9,-5.4,0.1,-5.6,-3.6,177
651,4/6/2012,67.9,89.2,-4.7,-0.3,-5.7,-3.9,177
651,4/7/2012,68.1,89.4,-4.9,0.7,-6.6,-4,175
651,4/8/2012,68.1,89.4,2.7,4,-4.9,0.5,173
651,4/9/2012,67.8,89.4,5.1,6.8,1.6,4.5,169
651,4/10/2012,67.5,89.4,8.5,10.3,2.5,7.2,166
651,4/11/2012,67.1,89.4,3.8,9.9,1.9,6.3,163
651,4/12/2012,67.3,89.7,-0.9,4.9,-1.2,1.1,163
651,4/13/2012,67.6,89.7,-1,4.1,-1.8,-0.3,162
651,4/14/2012,67.5,89.7,-0.9,5.8,-1,1.5,161
651,4/15/2012,67.2,89.7,0.8,5.4,-1.7,1.5,159
651,4/16/2012,67.1,89.8,2.9,8,0.1,3.5,157
651,4/17/2012,67.2,90.8,-1.7,3.3,-1.7,1.4,157
651,4/18/2012,67.6,91.1,-0.1,1.7,-4.6,-0.6,158
651,4/19/2012,68,91.4,-2.9,3.7,-3.1,0.5,157
651,4/20/2012,67.9,92,5.1,6.3,-2.9,3.7,154
651,4/21/2012,67,92.1,3.6,6.6,3.2,4.4,151
651,4/22/2012,66.2,92.1,9,16.2,3.1,9.1,149
651,4/23/2012,64.9,92.1,10.9,19.3,7.9,13.1,145
651,4/24/2012,63.7,92.2,8.2,19,6.6,12.7,141
651,4/25/2012,62.9,92.2,4.4,8.1,3.8,5.9,139
651,4/26/2012,62.5,92.6,2.7,9,2.7,5.3,136
651,4/27/2012,62.9,93.2,-2.6,3,-2.6,-0.3,142
651,4/28/2012,63.5,93.7,0,2.5,-3.3,-0.6,141
651,4/29/2012,63.4,93.7,2,5.8,0,2.2,139
651,4/30/2012,63,93.7,3.6,9.7,0.1,4.8,137
651,5/1/2012,63.1,94.8,-2.6,3.7,-2.7,1.2,137
651,5/2/2012,64.2,95.8,-2.9,0.9,-3.2,-1.8,145
651,5/3/2012,64.6,96,0.3,3,-3.7,-0.5,142
651,5/4/2012,65.5,97,-1.1,3.1,-1.1,0.7,147
651,5/5/2012,66.2,97.7,-3.4,1,-3.4,-1.4,151
651,5/6/2012,66.5,97.8,-2.2,2.5,-4.1,-1.2,148
651,5/7/2012,66.2,97.8,2.7,10.8,-2.7,2.9,144
651,5/8/2012,65.6,97.8,6.5,14.8,2.8,8.6,141
651,5/9/2012,64.6,97.8,3.1,13.5,3.1,8.8,139
651,5/10/2012,64.4,97.8,-4.6,3.3,-4.6,0.3,137
651,5/11/2012,64.2,97.8,0.4,6.5,-4.9,0.8,136
651,5/12/2012,63.6,97.8,5.6,10.8,0.3,5.3,134
651,5/13/2012,62.5,97.8,9,15.5,5.4,10.2,132
651,5/14/2012,61.1,97.8,15.1,20.9,8.7,14.3,128
651,5/15/2012,59.4,97.8,10.7,22.6,10.1,15.6,124
651,5/16/2012,58.1,97.8,9,17.5,6.4,12.4,122
651,5/17/2012,57.1,97.8,3.9,12.2,3.8,8.7,119
651,5/18/2012,56.4,97.8,1,6.9,0.2,3.9,118
651,5/19/2012,55.8,97.8,3.9,8.3,-1.7,3.9,116
651,5/20/2012,55.1,97.8,5.5,10.7,2.5,6.4,114
651,5/21/2012,54.6,97.8,8.2,9.6,5.1,7,113
651,5/22/2012,53.9,98.5,2.3,9.2,1.8,5.6,111
651,5/23/2012,54.1,99,-0.7,3.1,-0.7,1.1,110
651,5/24/2012,55.6,100.5,0.4,1.8,-1.2,0.4,116
651,5/25/2012,56.2,100.9,0.6,5.1,0,1.1,119
651,5/26/2012,55.9,101,4.8,9.2,0.5,4.3,116
651,5/27/2012,55.1,101,3.4,9,3.4,5.3,114
651,5/28/2012,54,101,4.1,8.8,2.2,4.9,111
651,5/29/2012,53.3,101,1,7,1,3.5,110
651,5/30/2012,52.3,101,5.6,9.2,0.1,4.3,108
651,5/31/2012,51.3,101,7.5,13,4.5,8.2,105
651,6/1/2012,50.4,101,8.1,12.4,6.6,8.6,102
651,6/2/2012,49,101.2,5.9,14.2,5.1,9.9,99
